userId,anonymousId,sessionId,browser,country,sessionStart,pages,duration
9568,Chrome9568__0.13647740033653077,0.35403637184534387,Chrome,CA,2023-05-29 17:17:00,7,115
4637,Chrome4637__0.09670041063496182,0.4481705085811496,Chrome,UK,2023-05-29 17:19:00,1,26
7739,Safari7739__0.2020403402607276,0.9987324654672669,Safari,AU,2023-05-29 17:20:00,7,93
7004,Safari7004__0.8324321504521444,0.5738462413370735,Safari,US,2023-05-29 17:21:00,6,105
601,Chrome601__0.013937177123737099,0.7532456166451262,Chrome,US,2023-05-29 17:22:00,5,82
6797,Chrome6797__0.2389727577646974,0.9291774795545682,Chrome,UK,2023-05-29 17:22:00,2,70
7092,Chrome7092__0.1355043060559864,0.839634496096533,Chrome,US,2023-05-29 17:22:00,7,95
5772,Chrome5772__0.043106545391327744,0.048631843827632304,Chrome,US,2023-05-29 17:23:00,6,79
4705,Safari4705__0.9341699296990853,0.9252903900341822,Safari,US,2023-05-29 17:24:00,7,149
2187,Chrome2187__0.38566051915742183,0.9813187170821664,Chrome,UK,2023-05-29 17:25:00,6,69
8902,Chrome8902__0.9208495101949112,0.1553886224702543,Chrome,US,2023-05-29 17:25:00,6,98
5573,Safari5573__0.7597420497592822,0.7942296885344631,Safari,US,2023-05-29 17:29:00,1,33
8844,Chrome8844__0.9910450996863145,0.43388484169490593,Chrome,US,2023-05-29 17:29:00,5,87
8769,Chrome8769__0.3131619155655725,0.45641978376849823,Chrome,AU,2023-05-29 17:31:00,5,78
8929,Chrome8929__0.3265251560897029,0.4270255502395106,Chrome,AU,2023-05-29 17:31:00,7,149
4979,Chrome4979__0.8395544140573337,0.46179708329467584,Chrome,AU,2023-05-29 17:32:00,6,74
5917,Chrome5917__0.9962190737226251,0.4871735909653536,Chrome,UK,2023-05-29 17:32:00,8,101
7699,Chrome7699__0.08593623433338049,0.7090419817203923,Chrome,AU,2023-05-29 17:32:00,1,33
8341,Safari8341__0.006375209256100689,0.5716163526891074,Safari,US,2023-05-29 17:33:00,2,49
6515,Chrome6515__0.9562692101231414,0.062244732789136226,Chrome,US,2023-05-29 17:36:00,3,66
2125,Chrome2125__0.0033065855431917424,0.5159398769212395,Chrome,US,2023-05-29 17:38:00,1,26
4040,Firefox4040__0.4236527369524923,0.04417969754621609,Firefox,US,2023-05-29 17:40:00,2,54
6834,Chrome6834__0.08103245819786253,0.43762182324387444,Chrome,US,2023-05-29 17:40:00,4,82
6304,Opera6304__0.323462121545784,0.7273267012880194,Opera,US,2023-05-29 17:41:00,1,54
8360,Chrome8360__0.8976942835171591,0.13014763341681945,Chrome,US,2023-05-29 17:41:00,8,80
6700,Chrome6700__0.17532054272986364,0.04084881643806071,Chrome,US,2023-05-29 17:43:00,1,46
5354,Chrome5354__0.7079465606140005,0.5559436668119981,Chrome,US,2023-05-29 17:45:00,4,44
9591,Chrome9591__0.8543328556825622,0.5988182005656528,Chrome,US,2023-05-29 17:45:00,7,100
5161,Chrome5161__0.5487334361076823,0.6166134251911044,Chrome,US,2023-05-29 17:47:00,4,71
5903,Safari5903__0.8973491180375952,0.0967518387352555,Safari,US,2023-05-29 17:49:00,4,86
6701,Safari6701__0.042969511537381155,0.7217170695796644,Safari,US,2023-05-29 17:49:00,1,37
7390,Chrome7390__0.08913967557637914,0.41074612107350483,Chrome,US,2023-05-29 17:49:00,4,53
4037,Chrome4037__0.9132728842347393,0.23551156816508612,Chrome,UK,2023-05-29 18:00:00,3,29
8853,Safari8853__0.2714220823660345,0.9202134876484114,Safari,US,2023-05-29 18:00:00,1,34
3387,Chrome3387__0.23212912751262715,0.7695375282451915,Chrome,UK,2023-05-29 18:01:00,1,50
1166,Chrome1166__0.20107930003155783,0.3419898900036249,Chrome,UK,2023-05-29 18:03:00,8,129
6042,Chrome6042__0.10932053105118111,0.7779832241031728,Chrome,US,2023-05-29 18:04:00,7,86
6633,Safari6633__0.35809902311938235,0.2725899882078975,Safari,US,2023-05-29 18:05:00,1,38
8749,Chrome8749__0.03230697754312395,0.2687697703335712,Chrome,AU,2023-05-29 18:05:00,7,122
7857,Chrome7857__0.23353110555773982,0.33854203406469363,Chrome,UK,2023-05-29 18:06:00,5,70
9048,Opera9048__0.2615114006387873,0.6693730928858461,Opera,CA,2023-05-29 18:08:00,4,28
980,Chrome980__0.7854043518214842,0.1454618336150113,Chrome,US,2023-05-29 18:09:00,2,25
2056,Edge2056__0.5350547603231557,0.14390204984732713,Edge,UK,2023-05-29 18:09:00,1,43
7094,Safari7094__0.48035759332902206,0.6630142044104386,Safari,US,2023-05-29 18:09:00,5,74
4809,Edge4809__0.9652504380578708,0.6788075546972292,Edge,AU,2023-05-29 18:10:00,5,65
4444,Chrome4444__0.33215385600546865,0.14412326079110271,Chrome,US,2023-05-29 18:11:00,8,135
8471,Safari8471__0.5771905940105808,0.7250455937431999,Safari,US,2023-05-29 18:12:00,2,61
3212,Chrome3212__0.4082258928164766,0.6611111837023675,Chrome,US,2023-05-29 18:14:00,8,99
3715,Chrome3715__0.13635372111555277,0.610425464884037,Chrome,US,2023-05-29 18:14:00,6,80
7189,Chrome7189__0.13220576721063315,0.036861199750881424,Chrome,AU,2023-05-29 18:14:00,3,26
9317,Safari9317__0.3425131027982209,0.33638833111430433,Safari,UK,2023-05-29 18:15:00,1,57
5514,Chrome5514__0.43462182496098434,0.363691647132377,Chrome,US,2023-05-29 18:16:00,6,92
1431,Safari1431__0.14932157877964447,0.13876743110030043,Safari,US,2023-05-29 18:20:00,3,64
4685,Chrome4685__0.9860663967801775,0.10518037073777453,Chrome,US,2023-05-29 18:20:00,5,93
149,Chrome149__0.9250177190945887,0.8366565342794989,Chrome,AU,2023-05-29 18:22:00,8,137
9269,Chrome9269__0.06352085559269804,0.8687740011545129,Chrome,AU,2023-05-29 18:24:00,2,20
8785,Chrome8785__0.5158092759023261,0.01781083491546709,Chrome,US,2023-05-29 18:25:00,8,101
283,Chrome283__0.23455703738347644,0.9287383681334624,Chrome,US,2023-05-29 18:27:00,2,58
8609,Safari8609__0.38158953595915324,0.20554578410675317,Safari,AU,2023-05-29 18:27:00,2,48
2557,Safari2557__0.5494168182051185,0.15182345157332078,Safari,UK,2023-05-29 18:28:00,1,52
3598,Safari3598__0.2788557769245996,0.9162929982304986,Safari,CA,2023-05-29 18:28:00,1,29
8350,Chrome8350__0.5600737804687845,0.8512399523791767,Chrome,US,2023-05-29 18:28:00,2,9
9478,Safari9478__0.7918205303190344,0.9362335981277412,Safari,CA,2023-05-29 18:28:00,6,96
5465,Safari5465__0.262203142767393,0.8773063039525444,Safari,US,2023-05-29 18:29:00,4,69
5592,Safari5592__0.4914008563671679,0.8664508493946512,Safari,US,2023-05-29 18:30:00,7,101
6584,Safari6584__0.32197484962146494,0.820688094471794,Safari,US,2023-05-29 18:31:00,1,24
566,Chrome566__0.08795986987211735,0.5502624972491519,Chrome,UK,2023-05-29 18:32:00,4,87
5336,Chrome5336__0.4100325232250883,0.5319136840205643,Chrome,UK,2023-05-29 18:32:00,1,35
6958,Chrome6958__0.08871166832519872,0.7247194130449093,Chrome,CA,2023-05-29 18:32:00,4,57
7157,Chrome7157__0.2530006135639582,0.7101876926992676,Chrome,UK,2023-05-29 18:32:00,1,46
4689,Chrome4689__0.2095858668749575,0.7231413133517439,Chrome,AU,2023-05-29 18:33:00,4,70
1674,Chrome1674__0.35382152909271913,0.5420161928641227,Chrome,US,2023-05-29 18:34:00,5,73
5483,Safari5483__0.6943543553938327,0.2092490623992478,Safari,US,2023-05-29 18:35:00,2,56
9487,Chrome9487__0.20836836017748506,0.38244807330467934,Chrome,UK,2023-05-29 18:36:00,1,48
2938,Safari2938__0.06272657613900812,0.8778530297098242,Safari,CA,2023-05-29 18:38:00,6,45
2670,Chrome2670__0.6213947984414319,0.4196898487043075,Chrome,US,2023-05-29 18:40:00,5,69
8860,Edge8860__0.8580008307791631,0.2461327364538488,Edge,US,2023-05-29 18:41:00,4,73
9485,Chrome9485__0.9726386844204638,0.39553631714631354,Chrome,US,2023-05-29 18:42:00,1,30
8683,Safari8683__0.4185949050843112,0.542240278966059,Safari,US,2023-05-29 18:43:00,2,24
4452,Chrome4452__0.534516983486182,0.2621681133906386,Chrome,US,2023-05-29 18:45:00,7,125
7177,Chrome7177__0.3791984624626181,0.7376284814722469,Chrome,UK,2023-05-29 18:45:00,6,83
7203,Chrome7203__0.8330777667453424,0.6217749543445683,Chrome,US,2023-05-29 18:46:00,7,112
9256,Chrome9256__0.1253469056396066,0.8670438935813884,Chrome,UK,2023-05-30 07:00:00,1,7
8280,Chrome8280__0.6006870389713954,0.5370331687528889,Chrome,US,2023-05-30 07:03:00,7,109
6077,Edge6077__0.5724393380153994,0.031045646552664286,Edge,UK,2023-05-30 07:05:00,1,41
8682,Chrome8682__0.21062873998263787,0.30518206523152935,Chrome,US,2023-05-30 07:06:00,2,40
8604,Chrome8604__0.5886925755547019,0.18553786253827176,Chrome,US,2023-05-30 07:07:00,2,58
8227,Chrome8227__0.8557482043164437,0.5883572938359714,Chrome,UK,2023-05-30 07:08:00,5,80
2193,Safari2193__0.037230936523875435,0.6078566809932258,Safari,US,2023-05-30 07:09:00,3,65
3249,Chrome3249__0.8346090493818825,0.7670006403691756,Chrome,AU,2023-05-30 07:09:00,6,115
7007,Chrome7007__0.09071142693456724,0.2710081242957465,Chrome,UK,2023-05-30 07:10:00,4,87
7604,Chrome7604__0.0733752656732296,0.6477052588111831,Chrome,US,2023-05-30 07:10:00,5,71
8712,Chrome8712__0.8844360178227664,0.29076968424331384,Chrome,US,2023-05-30 07:11:00,3,49
8684,Edge8684__0.23097041232609206,0.12923085629026065,Edge,US,2023-05-30 07:12:00,3,79
8744,Samsung Internet8744__0.5456003518153896,0.9264801929253987,Samsung Internet,US,2023-05-30 07:12:00,1,22
9807,Chrome9807__0.9867726234350891,0.5726003413168141,Chrome,UK,2023-05-30 07:12:00,2,26
2609,Chrome2609__0.871441588504849,0.5227982242557996,Chrome,AU,2023-05-30 07:16:00,7,132
9776,Chrome9776__0.9253619127485473,0.05447006632048934,Chrome,UK,2023-05-30 07:16:00,4,41
5144,Safari5144__0.4565086287078126,0.003418999441480608,Safari,US,2023-05-30 07:19:00,1,42
9440,Chrome9440__0.6105140797757036,0.9158308051010957,Chrome,US,2023-05-30 07:20:00,4,64
3515,Chrome3515__0.5938331315075018,0.19647314278323824,Chrome,US,2023-05-30 07:21:00,6,73
6218,Chrome6218__0.6557989891988825,0.4418122963505129,Chrome,CA,2023-05-30 07:21:00,4,55
5992,Safari5992__0.2791948971118001,0.4289314459479525,Safari,US,2023-05-30 07:22:00,7,141
7182,Safari7182__0.7102848528854115,0.4068757093877917,Safari,US,2023-05-30 07:22:00,1,34
9177,Chrome9177__0.6266532735340622,0.541174236412787,Chrome,UK,2023-05-30 07:22:00,5,88
7082,Chrome7082__0.5239138459559678,0.6647097995231284,Chrome,US,2023-05-30 07:24:00,7,121
8657,Chrome8657__0.8285587461470094,0.6630472793707147,Chrome,UK,2023-05-30 07:24:00,1,53
9152,Chrome9152__0.648894992085318,0.40903499188573944,Chrome,US,2023-05-30 07:24:00,5,80
5223,Chrome5223__0.683973311136826,0.2596261273250531,Chrome,US,2023-05-30 07:26:00,1,37
9506,Chrome9506__0.742976048836121,0.3295041728289856,Chrome,UK,2023-05-30 07:26:00,8,133
7210,Chrome7210__0.5710254821771645,0.43102642703220884,Chrome,US,2023-05-30 07:27:00,1,50
9059,Chrome9059__0.8895698097506859,0.6807996899767537,Chrome,AU,2023-05-30 07:29:00,2,43
7018,Chrome7018__0.3867223398740973,0.05675600213350762,Chrome,CA,2023-05-30 07:31:00,5,59
7762,Chrome7762__0.8258941890313873,0.5021485344915857,Chrome,US,2023-05-30 07:32:00,7,83
9345,Chrome9345__0.9780379009296145,0.2588925194453473,Chrome,US,2023-05-30 07:32:00,6,93
6664,Chrome6664__0.9544043675266549,0.39667233666903834,Chrome,US,2023-05-30 07:33:00,1,43
8256,Chrome8256__0.007537720090289746,0.7787067901750251,Chrome,UK,2023-05-30 07:33:00,4,65
6428,Chrome6428__0.42478344681679214,0.679951590372623,Chrome,CA,2023-05-30 07:36:00,5,64
7777,Chrome7777__0.6933923854527386,0.7983600544714196,Chrome,UK,2023-05-30 07:37:00,7,82
2032,Chrome2032__0.44156986044553426,0.3536760594220829,Chrome,US,2023-05-30 07:39:00,6,65
5822,Chrome5822__0.4700994928920561,0.6986023269088419,Chrome,US,2023-05-30 07:40:00,7,89
7098,Chrome7098__0.0506257936005059,0.8101052429474813,Chrome,CA,2023-05-30 07:40:00,4,56
8213,Chrome8213__0.49886613647325007,0.4427851290664728,Chrome,US,2023-05-30 07:40:00,5,82
4911,Chrome4911__0.33548913993910046,0.9686552591441129,Chrome,US,2023-05-30 07:42:00,3,60
138,Chrome138__0.6807578119687778,0.2470826520639835,Chrome,CA,2023-05-30 07:44:00,5,104
5322,Chrome5322__0.8057300911635414,0.49496708568229075,Chrome,US,2023-05-30 07:44:00,2,49
9660,Safari9660__0.48016968322054887,0.5177774055852902,Safari,US,2023-05-30 07:45:00,4,59
3225,Chrome3225__0.11586950983534683,0.5191910371221562,Chrome,US,2023-05-30 07:47:00,6,79
4788,Safari4788__0.9366481142241461,0.8318971329643661,Safari,CA,2023-05-30 07:47:00,6,44
6302,Safari6302__0.2588923018106051,0.9788132665079685,Safari,US,2023-05-30 07:47:00,2,35
8129,Chrome8129__0.7683177753786776,0.37571844669927335,Chrome,AU,2023-05-30 07:47:00,1,37
3722,Safari3722__0.47381040157894017,0.9568709362500769,Safari,US,2023-05-30 08:00:00,5,47
6312,Chrome6312__0.8130062222738614,0.0038446390640096695,Chrome,US,2023-05-30 08:01:00,7,123
8392,Opera8392__0.9526728542856902,0.6589802926481043,Opera,US,2023-05-30 08:01:00,7,137
1831,Chrome1831__0.4965915975736952,0.5116464971782915,Chrome,US,2023-05-30 08:02:00,8,83
1882,Chrome1882__0.5199886451455136,0.022313904615118396,Chrome,US,2023-05-30 08:02:00,4,75
4147,Chrome4147__0.6400028628670578,0.07465891202023256,Chrome,UK,2023-05-30 08:02:00,6,103
5667,Chrome5667__0.5006334747095964,0.7014383678878684,Chrome,UK,2023-05-30 08:05:00,8,121
9151,Chrome9151__0.1832408544575559,0.5354158855325402,Chrome,US,2023-05-30 08:05:00,2,26
4285,Chrome4285__0.0759051401675992,0.8476485437794916,Chrome,US,2023-05-30 08:06:00,6,74
7608,Chrome7608__0.572610226403498,0.5930125543139126,Chrome,CA,2023-05-30 08:06:00,4,49
9592,Chrome9592__0.4965146322028189,0.29230806579035695,Chrome,US,2023-05-30 08:06:00,6,123
1992,Chrome1992__0.9642286177448136,0.4801596246829525,Chrome,US,2023-05-30 08:07:00,6,81
9145,Chrome9145__0.6318714914862302,0.26243616599702735,Chrome,US,2023-05-30 08:08:00,3,72
1076,Chrome1076__0.30109423174861694,0.15585152042930406,Chrome,UK,2023-05-30 08:10:00,2,49
3609,Firefox3609__0.5084451484028547,0.7450804087748031,Firefox,AU,2023-05-30 08:10:00,6,85
5943,Firefox5943__0.28635475827358836,0.07452354150793528,Firefox,US,2023-05-30 08:11:00,5,76
7769,Edge7769__0.5068150154144426,0.09845683585732834,Edge,AU,2023-05-30 08:11:00,1,29
8714,Safari8714__0.22404729097335063,0.7480202488570278,Safari,US,2023-05-30 08:11:00,2,57
9614,Chrome9614__0.2678631637828335,0.01943676192922128,Chrome,US,2023-05-30 08:11:00,1,12
1222,Firefox1222__0.8026444205242143,0.36985463676533437,Firefox,US,2023-05-30 08:12:00,2,53
1721,Chrome1721__0.253656644015938,0.8992154936321197,Chrome,US,2023-05-30 08:12:00,2,25
1440,Safari1440__0.39350944958536505,0.06590841993967156,Safari,US,2023-05-30 08:13:00,6,68
6113,Chrome6113__0.14494444151694874,0.20856151098028564,Chrome,US,2023-05-30 08:14:00,6,49
9655,Safari9655__0.8705679784610434,0.15550585875704437,Safari,US,2023-05-30 08:14:00,6,70
6750,Safari6750__0.6188814115903176,0.22785195747044318,Safari,US,2023-05-30 08:15:00,1,33
8909,Chrome8909__0.8503714486267882,0.9360811473440231,Chrome,AU,2023-05-30 08:15:00,2,31
2882,Chrome2882__0.9467384229879487,0.033445015497720165,Chrome,US,2023-05-30 08:18:00,1,43
4333,Safari4333__0.5937933387143395,0.04559261456467123,Safari,US,2023-05-30 08:18:00,6,112
5987,Chrome5987__0.8862416862858167,0.6121002408060503,Chrome,UK,2023-05-30 08:18:00,5,78
8770,Chrome8770__0.3673781501074931,0.16035855340467053,Chrome,US,2023-05-30 08:19:00,4,59
7510,Chrome7510__0.0957095479810155,0.38901441955678395,Chrome,US,2023-05-30 08:20:00,6,111
5397,Chrome5397__0.5534500803584956,0.13475322832487469,Chrome,UK,2023-05-30 08:21:00,6,108
6939,Safari6939__0.14792669988615126,0.5048506574253251,Safari,AU,2023-05-30 08:22:00,5,55
7015,Chrome7015__0.6725926407625271,0.08437182178071057,Chrome,US,2023-05-30 08:22:00,6,80
9767,Safari9767__0.8577665681543369,0.14713175183456717,Safari,UK,2023-05-30 08:22:00,1,34
8067,Chrome8067__0.3073491574890397,0.5133395034392292,Chrome,UK,2023-05-30 08:24:00,1,47
3733,Chrome3733__0.6362378952890535,0.7257493830542514,Chrome,US,2023-05-30 08:25:00,1,15
4112,Chrome4112__0.9039834376183795,0.708399568455303,Chrome,US,2023-05-30 08:25:00,2,54
7772,Chrome7772__0.23053235236447311,0.07571316736669087,Chrome,US,2023-05-30 08:25:00,6,89
7285,Chrome7285__0.5744065057768379,0.23260172195609274,Chrome,US,2023-05-30 08:26:00,3,73
3813,Chrome3813__0.8922123675914639,0.655027587209702,Chrome,US,2023-05-30 08:27:00,4,81
4358,Chrome4358__0.9838318592999211,0.7419437387051326,Chrome,CA,2023-05-30 08:27:00,2,30
8309,Chrome8309__0.12018830546673143,0.5187062441862378,Chrome,AU,2023-05-30 08:27:00,5,91
8075,Samsung Internet8075__0.10897252783140954,0.16077879596277178,Samsung Internet,US,2023-05-30 08:29:00,5,69
2300,Samsung Internet2300__0.5204391277419009,0.08577376269092118,Samsung Internet,US,2023-05-30 08:31:00,6,102
6409,Chrome6409__0.708747315331006,0.37748864471691457,Chrome,AU,2023-05-30 08:31:00,1,17
8591,Safari8591__0.7722589978115315,0.7319100680299417,Safari,US,2023-05-30 08:32:00,6,73
1880,Chrome1880__0.9743829861334319,0.9348022826251665,Chrome,US,2023-05-30 08:33:00,7,93
3027,Safari3027__0.6101716794954957,0.8477928192389139,Safari,UK,2023-05-30 08:33:00,1,48
9236,Chrome9236__0.5874708609243804,0.0679510975039479,Chrome,UK,2023-05-30 08:33:00,1,33
9450,Safari9450__0.7994132213813279,0.6014913937057362,Safari,US,2023-05-30 08:34:00,8,138
8306,Chrome8306__0.7921651573967234,0.011231017754069539,Chrome,UK,2023-05-30 08:35:00,1,40
8757,Safari8757__0.3432527457020984,0.5935619992028518,Safari,UK,2023-05-30 08:36:00,5,94
9144,Chrome9144__0.6741069586352744,0.321119410387666,Chrome,US,2023-05-30 08:40:00,5,101
8361,Safari8361__0.13460422085888357,0.6542418846528173,Safari,US,2023-05-30 08:41:00,6,92
2794,Chrome2794__0.12739777760928117,0.19090358966628407,Chrome,US,2023-05-30 08:42:00,8,112
4877,Chrome4877__0.08473135869552317,0.10950250078005941,Chrome,UK,2023-05-30 08:44:00,5,82
7345,Safari7345__0.5245889098287364,0.6454557889712123,Safari,US,2023-05-30 08:44:00,1,36
1750,Chrome1750__0.9119499159799818,0.7497830432166295,Chrome,US,2023-05-30 08:45:00,6,73
6543,Chrome6543__0.3903149801482224,0.0847127937492329,Chrome,US,2023-05-30 08:45:00,4,73
6137,Safari6137__0.576296783176526,0.5237895099848056,Safari,UK,2023-05-30 08:46:00,6,84
9624,Chrome9624__0.2278064311962429,0.794344588185073,Chrome,US,2023-05-30 08:46:00,1,33
7941,Chrome7941__0.7565611583754379,0.43358109689700153,Chrome,US,2023-05-30 08:49:00,6,105
8804,Safari8804__0.03453375966748773,0.23467922272565067,Safari,US,2023-05-30 08:49:00,1,29
8686,Chrome8686__0.17985273754151776,0.7805617246536047,Chrome,UK,2023-05-30 09:00:00,4,70
8435,Chrome8435__0.25217204926323666,0.6067187693280403,Chrome,US,2023-05-30 09:01:00,1,36
9639,Chrome9639__0.615474578141703,0.18377244577490504,Chrome,AU,2023-05-30 09:01:00,2,35
8065,Safari8065__0.4067301347425425,0.590148012229126,Safari,US,2023-05-30 09:03:00,1,35
5923,Safari5923__0.5199413933541546,0.03468905159139335,Safari,US,2023-05-30 09:04:00,1,11
8622,Chrome8622__0.8473446314537216,0.542246826020776,Chrome,US,2023-05-30 09:04:00,7,71
2605,Chrome2605__0.6591420224508833,0.40804117294824316,Chrome,US,2023-05-30 09:06:00,2,52
4647,Edge4647__0.5379758156262933,0.38678963998376936,Edge,UK,2023-05-30 09:09:00,5,73
8618,Safari8618__0.39155932527141846,0.4529619098816524,Safari,CA,2023-05-30 09:12:00,6,92
5299,Firefox5299__0.21399663911403843,0.15864008737356472,Firefox,AU,2023-05-30 09:13:00,6,86
8079,Samsung Internet8079__0.5774028403523142,0.4174332419688689,Samsung Internet,AU,2023-05-30 09:13:00,7,76
9167,Chrome9167__0.9805303333387596,0.767701836537305,Chrome,UK,2023-05-30 09:14:00,7,119
1396,Safari1396__0.8813759984449101,0.05533152929940899,Safari,UK,2023-05-30 09:15:00,2,33
5775,Safari5775__0.9145643506931187,0.6079565855778526,Safari,US,2023-05-30 09:17:00,7,113
9818,Chrome9818__0.8039212528862114,0.1505011780577743,Chrome,CA,2023-05-30 09:19:00,5,96
9133,Safari9133__0.4297801057703252,0.9845750485069662,Safari,US,2023-05-30 09:20:00,6,80
7035,Chrome7035__0.7672556170446949,0.794756952497226,Chrome,US,2023-05-30 09:21:00,6,70
8279,Chrome8279__0.050690485604888424,0.18126563099714055,Chrome,AU,2023-05-30 09:22:00,6,106
7400,Chrome7400__0.12599056161569022,0.3329047114733228,Chrome,US,2023-05-30 09:23:00,1,39
8066,Chrome8066__0.024609205011400848,0.11156405002041825,Chrome,UK,2023-05-30 09:25:00,2,47
2103,Chrome2103__0.10769382999672206,0.256472314135507,Chrome,US,2023-05-30 09:26:00,2,50
3120,Chrome3120__0.822857053255839,0.02219302983903071,Chrome,US,2023-05-30 09:26:00,7,97
7386,Safari7386__0.7401494774759172,0.9955915973426979,Safari,UK,2023-05-30 09:26:00,6,88
8780,Chrome8780__0.057872859290113654,0.8123047609818557,Chrome,US,2023-05-30 09:27:00,6,94
7201,Edge7201__0.5322408621942436,0.8267652569795771,Edge,US,2023-05-30 09:28:00,3,59
9078,Chrome9078__0.1783479277387554,0.884727260452759,Chrome,CA,2023-05-30 09:29:00,6,102
4311,Chrome4311__0.8091794610894012,0.8540743600265399,Chrome,US,2023-05-30 09:30:00,6,92
3579,Edge3579__0.349549007830146,0.19873302744565202,Edge,AU,2023-05-30 09:32:00,8,117
7325,Firefox7325__0.4373698643452959,0.2969239971319655,Firefox,US,2023-05-30 09:32:00,3,81
9160,Chrome9160__0.4714921502013101,0.7617329928627505,Chrome,US,2023-05-30 09:33:00,7,111
2691,Chrome2691__0.9779087336974568,0.35806876823187284,Chrome,US,2023-05-30 09:34:00,7,88
7822,Chrome7822__0.6491700635543649,0.3294664261341316,Chrome,US,2023-05-30 09:34:00,3,25
8077,Chrome8077__0.42753109304136716,0.4647541816230969,Chrome,UK,2023-05-30 09:34:00,7,78
3162,Chrome3162__0.5371843606379414,0.5809833135501048,Chrome,US,2023-05-30 09:37:00,5,106
4422,Chrome4422__0.012074203783856596,0.3073823329410488,Chrome,US,2023-05-30 09:37:00,5,72
3055,Chrome3055__0.4235167086378686,0.5464348998066355,Chrome,US,2023-05-30 09:39:00,5,84
2141,Edge2141__0.632540926662517,0.8501101529436987,Edge,US,2023-05-30 09:45:00,2,32
2129,Chrome2129__0.6381132742380997,0.9510967052755226,Chrome,AU,2023-05-30 09:46:00,1,45
1314,Chrome1314__0.8137459443401198,0.3706434623419601,Chrome,US,2023-05-30 09:47:00,6,106
2776,Chrome2776__0.13693084412569956,0.2547631014298344,Chrome,UK,2023-05-30 09:47:00,3,42
705,Chrome705__0.7401366408399599,0.21724150608413417,Chrome,US,2023-05-30 09:48:00,1,22
9665,Chrome9665__0.7661486892186857,0.24082659236266557,Chrome,US,2023-05-30 09:48:00,5,68
2613,Chrome2613__0.7519875530596047,0.2114833832140679,Chrome,US,2023-05-30 10:02:00,1,49
9395,Chrome9395__0.22277383101432413,0.7166665443844951,Chrome,US,2023-05-30 10:06:00,2,48
8145,Safari8145__0.8167136776488584,0.5457445831728736,Safari,US,2023-05-30 10:10:00,5,58
8374,Chrome8374__0.24923663530330242,0.5603880697612982,Chrome,US,2023-05-30 10:12:00,7,91
9477,Firefox9477__0.4085158984298969,0.251867170000142,Firefox,UK,2023-05-30 10:18:00,7,88
8126,Chrome8126__0.8369519029142976,0.5850033071684533,Chrome,UK,2023-05-30 10:19:00,4,41
5230,Chrome5230__0.2691303215599756,0.6653469796248959,Chrome,US,2023-05-30 10:21:00,5,65
4323,Chrome4323__0.9288777583835266,0.9502887483175373,Chrome,US,2023-05-30 10:22:00,4,99
1641,Chrome1641__0.6790451678783289,0.7114554363696906,Chrome,US,2023-05-30 10:23:00,6,66
2690,Chrome2690__0.7356443675494078,0.6558922144598138,Chrome,US,2023-05-30 10:23:00,4,62
8492,Chrome8492__0.8977373298102151,0.23889844921256675,Chrome,US,2023-05-30 10:23:00,7,108
2180,Chrome2180__0.9045700636256502,0.22380460613491548,Chrome,US,2023-05-30 10:24:00,5,70
9676,Chrome9676__0.7384171976576721,0.8148682107691665,Chrome,UK,2023-05-30 10:24:00,3,78
9825,Samsung Internet9825__0.30072777798647343,0.07287008824359265,Samsung Internet,US,2023-05-30 10:24:00,2,42
8497,Safari8497__0.11750840437689236,0.45707648423902136,Safari,UK,2023-05-30 10:25:00,6,111
8061,Chrome8061__0.2611767162647354,0.43757173205293687,Chrome,US,2023-05-30 10:26:00,7,116
7843,Chrome7843__0.6918067702066237,0.3537635500685039,Chrome,US,2023-05-30 10:31:00,7,107
8725,Chrome8725__0.4055553527259743,0.2214718097333377,Chrome,US,2023-05-30 10:32:00,7,112
7227,Chrome7227__0.5067094373744259,0.04488534178258696,Chrome,UK,2023-05-30 10:33:00,5,67
7507,Chrome7507__0.840913739803568,0.14002474942382226,Chrome,UK,2023-05-30 10:35:00,7,118
1412,Safari1412__0.4267687090733514,0.5000018506206043,Safari,US,2023-05-30 10:36:00,6,90
38,Samsung Internet38__0.627030018950419,0.988643382338422,Samsung Internet,CA,2023-05-30 10:37:00,1,24
8263,Chrome8263__0.6952172225365096,0.979635865228035,Chrome,US,2023-05-30 10:37:00,7,103
8498,Chrome8498__0.5269316758340457,0.44149910713807405,Chrome,CA,2023-05-30 10:37:00,2,57
7627,Chrome7627__0.5660595510187838,0.6501056921641788,Chrome,UK,2023-05-30 10:39:00,4,61
1615,Chrome1615__0.1326802768016968,0.8162436963195843,Chrome,US,2023-05-30 10:40:00,1,15
3979,Chrome3979__0.4551237172937821,0.8755058155703619,Chrome,AU,2023-05-30 10:40:00,6,67
6181,Samsung Internet6181__0.5478167533251155,0.8959790445083375,Samsung Internet,US,2023-05-30 10:45:00,2,50
8364,Chrome8364__0.7617291931786578,0.23833690114770634,Chrome,US,2023-05-30 10:46:00,7,77
3105,Chrome3105__0.9828100955014445,0.7783568381784676,Chrome,US,2023-05-30 10:47:00,7,101
3792,Chrome3792__0.33170734430895554,0.6755127693072942,Chrome,US,2023-05-30 10:48:00,1,48
6780,Chrome6780__0.7439923244746443,0.6810177806620172,Chrome,US,2023-05-30 10:48:00,2,34
